Node,Latitude,Longitude,Section,Feeder
hn829140060e03s4e4,34.80508,134.83708,3,24.0
hn829140060e03s4e5,34.80504,134.83686,3,24.0
hn829140060e03s4e6,34.80537,134.83701,3,24.0
hn829140060e03s5,34.80547,134.83603,3,24.0
hn829140060e03s6,34.80526,134.83603,3,24.0
hn829140060e03s6e1,34.80519,134.8363,3,24.0
hn829140060e03n1,34.80682,134.83604,3,24.0
hn829140060e03n2,34.80711,134.83605,3,24.0
hn829140060e03n3,34.80741,134.83607,3,24.0
hn829140060e03n4,34.80769,134.83638,3,24.0
hn829140060e03n4e1,34.80771,134.83661,3,24.0
hn829140060e03n5,34.80803,134.83675,3,24.0
hn829140061,34.80721,134.83572,4,24.0
hn829140062n01,34.8077,134.83591,4,24.0
hn829140062g01w3,34.80785,134.83497,4,24.0
hn829140062g01w4,34.80794,134.83467,4,24.0
hn829140063,34.80766,134.83573,4,24.0
hn829140063g01,34.80772,134.83551,4,24.0
hn829140063g02,34.80777,134.83528,4,24.0
hn829140063g03,34.80803,134.83534,4,24.0
hn829140064,34.80833,134.83541,4,24.0
hn829140064e01,34.80835,134.83568,4,24.0
hn829140066,34.80871,134.83554,4,24.0
hn829140066e01,34.80886,134.83594,4,24.0
hn829140067,34.80903,134.8356,4,24.0
hn829140068,34.80933,134.83567,4,24.0
hn829140069,34.8097,134.83581,4,24.0
hn829140073,34.81122,134.83626,4,24.0
hn829140038w06,34.80248,134.82887,3,24.0
hn829140038w02,34.80161,134.8298,3,24.0
hn829140038w04,34.80206,134.82931,3,24.0
hn829140038w05,34.80224,134.82913,3,24.0
hn829140038w03,34.80182,134.82957,3,24.0
hn829140038w08,34.80289,134.82842,3,24.0
hn829140055,34.80503,134.83507,3,24.0
hn829140059,34.80642,134.83552,3,24.0
hn829140060e03s6e2,34.80507,134.83651,3,24.0
hn829140070,34.8101,134.83593,4,24.0
hn829140071,34.8105,134.83605,4,24.0
hn829140072,34.81082,134.83615,4,24.0
hn829340013,34.80998,134.83561,4,24.0
hn824100037,34.81448,134.83554,4,24.0
hn824100040,34.81445,134.83599,5,24.0
hn824100040s02,34.81395,134.83601,4,24.0
hn824100040s02e1,34.81376,134.83624,4,24.0
hn824100040s04,34.81336,134.83608,4,24.0
hn824100040s07,34.81229,134.83636,4,24.0
hn824100040s05,34.81295,134.83621,4,24.0
hn824100040s06,34.81266,134.83626,4,24.0
hn824100040s06g1,34.81254,134.83629,4,24.0
hn824100040s08,34.81201,134.83641,4,24.0
hn824100040s09,34.81166,134.83645,4,24.0
hn824100040s11,34.81112,134.83632,4,24.0
hn824100040n01,34.81464,134.83582,4,24.0
hn824100042,34.81435,134.8367,5,24.0
hn824100042s01,34.81396,134.8368,5,24.0
hn824100042s02,34.81352,134.83687,5,24.0
hn824100042s02g1,34.81326,134.83691,5,24.0
hn824100042s03,34.81294,134.83694,5,24.0
hn824100042s04,34.81251,134.8368,5,24.0
hn824100042s05,34.81225,134.83665,5,24.0
hn824100042s06,34.81207,134.83654,5,24.0
hn824100043,34.81423,134.83711,5,24.0
hn824100044,34.81412,134.83748,5,24.0
hn824100045,34.814,134.83793,5,24.0
hn824100046,34.81394,134.83827,5,24.0
hn824100046s01,34.81383,134.83832,5,24.0
hn824100046s02,34.81345,134.83816,5,24.0
hn824100046s03,34.81333,134.83811,5,24.0
hn824100046s04,34.81326,134.83833,5,24.0
hn824100046s05,34.81316,134.83857,5,24.0
hn824100046s06,34.813,134.8388,5,24.0
hn824100046s07,34.81278,134.83904,5,24.0
hn824100047,34.81388,134.8386,5,24.0
hn824100048,34.81381,134.83902,5,24.0
hn824100049,34.81373,134.83945,5,24.0
hn824100049n01,34.81391,134.83967,5,24.0
hn824100049n02,34.81428,134.83971,5,24.0
hn824100049n02g1,34.81449,134.83973,5,24.0
hn824100049n02g1w1,34.81446,134.8396,5,24.0
hn824100049n02g1w2,34.81449,134.83918,5,24.0
hn824100049n03,34.81464,134.83975,5,24.0
hn824100049n04,34.81503,134.83979,5,24.0
hn824100049n05,34.81533,134.8398,5,24.0
hn824100050,34.81367,134.83984,5,24.0
hn824100050n05,34.8153,134.83998,5,24.0
hn824100051,34.81359,134.8403,5,24.0
hn824100052,34.81353,134.84067,5,24.0
hn824100053,34.81346,134.8411,5,24.0
hn824100054,34.81338,134.84153,5,24.0
hn824100055,34.81333,134.84201,5,24.0
hn824100056,34.81332,134.84244,5,24.0
hn824100057,34.81334,134.84283,5,24.0
hn824100058,34.81337,134.84327,5,24.0
hn824100059,34.81339,134.84374,5,24.0
hn824100060,34.81342,134.84414,5,24.0
hn824100061,34.81345,134.84469,5,24.0
hn824100062,34.81349,134.84513,5,24.0
hn824100062n02,34.81394,134.84472,5,24.0
hn824100062n03,34.81415,134.84416,5,24.0
hn824100062n04,34.81414,134.84373,5,24.0
hn824100062n05,34.8141,134.84323,5,24.0
hn824100062n07,34.81411,134.84261,5,24.0
hn824100062n08,34.81414,134.84211,5,24.0
hn824100062n09,34.81423,134.8416,5,24.0
hn824100063,34.81351,134.84558,5,24.0
hn824100064n01,34.81365,134.84632,5,24.0
hn824100064n02,34.81381,134.8466,5,24.0
hn824100064n03,34.81406,134.84693,5,24.0
hn824100064n04,34.81445,134.84728,5,24.0
hn824100064n05,34.81479,134.84755,5,24.0
hn824100064n06w1,34.81507,134.84766,5,24.0
hn824100065,34.81351,134.84625,8,24.0
hn824100066,34.81352,134.84659,8,24.0
hn824100067,34.81357,134.84702,8,24.0
hn824100068,34.81366,134.84754,8,24.0
hn824100069,34.81367,134.84797,8,24.0
hn824100070,34.81375,134.848,8,24.0
hn824100071,34.81368,134.8485,8,24.0
hn824100072,34.81351,134.84877,8,24.0
hn824100072s01,34.81341,134.84868,8,24.0
hn824100072s02,34.81321,134.84842,8,24.0
hn824100072s03,34.81303,134.84818,8,24.0
hn824100073,34.81341,134.84892,8,24.0
hn824100073s03,34.81292,134.84832,8,24.0
hn824100074s01,34.81284,134.84906,8,24.0
hn824100075,34.813,134.84956,8,24.0
hn824100075s01,34.81283,134.84939,8,24.0
hn824100075s02,34.81258,134.84906,8,24.0
hn824100076,34.81274,134.85001,8,24.0
hn824100076s01,34.81267,134.84979,8,24.0
hn824100076s03,34.81246,134.84934,8,24.0
hn824100076s04,34.81228,134.84959,8,24.0
hn824100077,34.8126,134.85037,8,24.0
hn824100078,34.81243,134.85078,8,24.0
hn824100078n01,34.8127,134.85111,8,24.0
hn824100040s10,34.81147,134.83643,4,24.0
hn824100064n06,34.81497,134.84775,6,24.0
hn824100064n06w2,34.81536,134.84734,5,24.0
hn824100064n07,34.81513,134.84794,6,24.0
hn824100073s01,34.8133,134.8488,8,24.0
hn824100073s02,34.81311,134.84858,8,24.0
hn824100074,34.81327,134.84915,8,24.0
hn824100076s02,34.81245,134.84948,8,24.0
hn824100077g01,34.8125,134.85059,8,24.0
hn824100078n02,34.81292,134.85136,8,24.0
hn824100079,34.81232,134.8511,8,24.0
hn824100080,34.81219,134.85147,8,24.0
hn824100081,34.81199,134.85196,8,24.0
hn824100082,34.81182,134.85217,8,24.0
hn824100082w01,34.81173,134.85185,8,24.0
hn824100082w02,34.81174,134.85137,8,24.0
hn824100083,34.81145,134.85251,8,24.0
hn824100083s01,34.81133,134.85221,8,24.0
hn824100083s03,34.81097,134.85169,8,24.0
hn824100084,34.81132,134.85277,8,24.0
hn824100084e01,34.81117,134.85303,8,24.0
hn824100084e02,34.81093,134.85344,8,24.0
hn824100084e03,34.8107,134.8538,8,24.0
hn824100084e04,34.81043,134.85411,8,24.0
hn824100084s01,34.81093,134.85285,8,24.0
hn824100084s01w1,34.81086,134.85242,8,24.0
hn824100084s02,34.81062,134.8529,8,24.0
hn824100084s02e1,34.81093,134.85335,8,24.0
hn824100084s03,34.81031,134.85244,8,24.0
hn824100084s04,34.81009,134.8521,8,24.0
hn824100084s05,34.80978,134.85173,8,24.0
hn824100084s06,34.80964,134.85162,8,24.0
hn824100084s07,34.80937,134.85182,8,24.0
hn824100084s08,34.80919,134.85208,8,24.0
hn824100084s08n1,34.80941,134.85248,8,24.0
hn824100084s08n2,34.80957,134.85285,8,24.0
hn824100084s08n3,34.80965,134.85319,8,24.0
hn824100085,34.81181,134.85286,8,24.0
hn824100086,34.81192,134.85312,8,24.0
hn824100086s01,34.81149,134.85339,8,24.0
hn824100086s01g1,34.81168,134.85335,8,24.0
hn824100086s02n1,34.8113,134.85365,8,24.0
hn824100086n01,34.81215,134.85296,8,24.0
hn824100087,34.81212,134.85383,8,24.0
hn824100087e01,34.81225,134.85446,8,24.0
hn824100087e02,34.81235,134.85491,8,24.0
hn824100087e03,34.81249,134.85543,8,24.0
hn824100087e03n1,34.81263,134.85523,8,24.0
hn824100087e03n3,34.81298,134.85474,8,24.0
hn824100087e04,34.81218,134.85586,8,24.0
hn824100087e04e1,34.8119,134.85622,8,24.0
hn824100087e04e2,34.8117,134.85647,8,24.0
hn824100087n01,34.81252,134.85348,8,24.0
hn824100087n02,34.81283,134.85331,8,24.0
hn824100088,34.81158,134.85402,8,24.0
hn824100088e01,34.81181,134.8545,8,24.0
hn824100088e02,34.81177,134.85483,8,24.0
hn824100088g01,34.81168,134.85396,8,24.0
hn824100089,34.81136,134.85418,8,24.0
hn824100090,34.81118,134.85431,8,24.0
hn824100091,34.81083,134.85452,8,24.0
hn824100093s01,34.81028,134.85499,8,24.0
hn824100093s02,34.80984,134.85504,8,24.0
hn824100094,34.81061,134.85492,8,24.0
hn824100095,34.81082,134.85511,8,24.0
hn824100095n01,34.81113,134.85537,8,24.0
hn824100096,34.811,134.85539,8,24.0
hn824100096s01,34.8106,134.85563,8,24.0
hn824100096n01,34.81088,134.85586,8,24.0
hn824100097,34.81072,134.85586,8,24.0
hn824100083s02,34.81115,134.85194,8,24.0
hn824100085n01,34.81215,134.85234,8,24.0
hn824100087e03n2,34.8128,134.85499,8,24.0
hn824100092,34.8106,134.8546,8,24.0
hn824100093,34.81042,134.85481,8,24.0
hn824560005,34.81517,134.83752,5,24.0
hn824560006,34.8151,134.8378,5,24.0
hn824560007,34.81514,134.83829,5,24.0
hn824560008,34.81493,134.8386,5,24.0
hn824560009,34.81469,134.83892,5,24.0
hn824560010,34.81438,134.83858,5,24.0
hn825190001,34.80603,134.81841,2,24.0
hn825190001g01,34.80588,134.81884,2,24.0
hn825190001g02,34.80577,134.81922,2,24.0
hn825190002,34.80564,134.81971,2,24.0
hn825190002e01,34.80553,134.82014,2,24.0
hn825190002e02,34.80542,134.82056,2,24.0
hn825190002e03n1,34.80543,134.821,2,24.0
hn825190002e03n2,34.80574,134.82112,2,24.0
hn825190002e03n2w1,34.80562,134.82099,2,24.0
hn825190002e03n2w3,34.80574,134.82051,2,24.0
hn825190002e03n3,34.80606,134.82125,2,24.0
hn825190002e03n4,34.80639,134.8214,2,24.0
hn825190002e03n4w1,34.80641,134.82115,2,24.0
hn825190002e03n4w2,34.80652,134.82089,2,24.0
hn825190002e04,34.80518,134.82147,2,24.0
hn825190002e05,34.80507,134.8219,2,24.0
hn825190002e06,34.80495,134.82232,2,24.0
hn825190002e07,34.80485,134.82273,2,24.0
hn825190002n01,34.80578,134.82002,2,24.0
hn825190002n02,34.80603,134.82018,2,24.0
hn825190002n03,34.80627,134.82034,2,24.0
hn825190003,34.80546,134.81983,2,24.0
hn825190004,34.80522,134.81968,2,24.0
hn825190005g01,34.80487,134.81973,2,24.0
hn825190007g01,34.80426,134.81981,2,24.0
hn825190007g01e1,34.80425,134.82,2,24.0
hn825190009,34.80397,134.82045,2,24.0
hn825190009e01,34.80394,134.82101,2,24.0
hn825190010,34.80372,134.82035,2,24.0
hn825190010w01,34.80371,134.82023,2,24.0
hn825190011,34.80362,134.82074,2,24.0
hn825190012,34.80347,134.82121,2,24.0
hn825190013,34.80333,134.82161,2,24.0
hn825190013n01,34.80374,134.82174,2,24.0
hn825190013n02,34.80421,134.82175,2,24.0
hn825190014,34.80324,134.82201,2,24.0
hn825190015,34.8032,134.82256,2,24.0
hn825190015s01,34.80304,134.82268,2,24.0
hn825190015n01g1,34.80344,134.82273,2,24.0
hn825190015n02,34.80373,134.82278,2,24.0
hn825190015n03,34.80399,134.82284,2,24.0
hn825190015n04,34.80411,134.82289,2,24.0
hn825190015n05,34.80428,134.82295,2,24.0
hn825190015n06,34.80452,134.82305,2,24.0
hn825190016,34.80297,134.82313,2,24.0
hn825190016n01,34.80334,134.82317,2,24.0
hn825190016n02,34.80382,134.82319,2,24.0
hn825190016n03,34.8042,134.82324,2,24.0
hn825190016n04,34.80455,134.82328,2,24.0
hn825190016n04g1w1,34.80478,134.82298,2,24.0
hn825190016n05,34.80495,134.82315,2,24.0
hn825190016n05g1,34.80523,134.82329,2,24.0
hn825190016n05g2,34.80554,134.82343,2,24.0
hn825190016n06,34.80583,134.82358,2,24.0
hn825190016n06g1,34.8058,134.8237,2,24.0
hn825190016n07,34.80603,134.82381,2,24.0
hn825190016n07e1,34.80604,134.82407,2,24.0
hn825190016n07e2,34.80595,134.82445,2,24.0
hn825190016n07e3,34.80586,134.82478,2,24.0
hn825190016n07e4,34.80576,134.82518,2,24.0
hn825190016n07e5,34.8057,134.82541,2,24.0
hn825190016n07e5s1,34.80532,134.82544,2,24.0
hn825190016n07e5s2,34.80508,134.82523,2,24.0
hn825190016n07e5n1,34.80574,134.8256,2,24.0
hn825190016n07w1,34.80615,134.82367,2,24.0
hn825190016n07w2,34.80624,134.82335,2,24.0
hn825190016n07w3,34.80634,134.82296,2,24.0
hn825190016n07w4,34.80645,134.82256,2,24.0
hn825190016n07g1,34.80624,134.82392,2,24.0
hn825190016n08,34.80651,134.82405,2,24.0
hn825190016n09,34.8068,134.82421,2,24.0
hn825190016n10,34.80698,134.8244,2,24.0
hn825190016n11,34.80704,134.82452,2,24.0
hn825190002e03,34.80532,134.82093,2,24.0
hn825190002e03n2w2,34.80569,134.82072,2,24.0
hn825190006g01,34.80445,134.81978,2,24.0
hn825190010w02,34.80393,134.81988,2,24.0
hn825190016n04g1,34.80466,134.82346,2,24.0
hn827520054,34.82577,134.81479,7,25.0
hn827520087,34.82999,134.82123,8,25.0
hn827520088,34.83008,134.82158,8,25.0
hn828010001,34.82459,134.8218,8,25.0
hn828010002,34.82495,134.82178,8,25.0
hn828010003,34.8253,134.82186,8,25.0
hn828010004,34.82562,134.82208,8,25.0
hn828010005,34.82593,134.82227,8,25.0
hn828010006,34.82629,134.82225,8,25.0
hn828010007,34.82671,134.82216,8,25.0
hn828010008,34.82707,134.82208,8,25.0
hn828010009,34.82739,134.82204,8,25.0
hn828010010,34.82777,134.82199,8,25.0
hn828010011,34.82815,134.82193,8,25.0
hn828010012,34.82851,134.82203,8,25.0
hn828010013,34.82884,134.82197,8,25.0
hn828010014,34.8292,134.82193,8,25.0
hn828010015,34.82956,134.82179,8,25.0
hn828010016,34.82998,134.82179,8,25.0
hn828010018,34.83054,134.82165,8,25.0
hn828010019,34.83106,134.82174,8,25.0
hn828010020,34.83133,134.82184,8,25.0
hn828010020w01,34.83131,134.82121,8,25.0
hn828010020w02,34.83153,134.82075,8,25.0
hn828010020w03,34.83179,134.82053,8,25.0
hn828010021,34.83154,134.82227,8,25.0
hn828010022,34.83174,134.82275,8,25.0
hn828010022s01,34.83166,134.82278,8,25.0
hn828010023,34.83181,134.82318,8,25.0
hn828010023g01,34.83199,134.82341,8,25.0
hn828010025,34.83241,134.82384,8,25.0
hn828010025w01,34.83252,134.82377,8,25.0
hn828010025w02,34.83288,134.8236,8,25.0
hn828010025w03,34.8333,134.82346,8,25.0
hn828010026,34.83256,134.82404,8,25.0
hn828010027,34.83272,134.82439,8,25.0
hn828010027g01,34.83268,134.82451,8,25.0
hn828010028,34.83283,134.82488,8,25.0
hn828010028e01,34.83266,134.82511,8,25.0
hn828010028e02,34.83245,134.82542,8,25.0
hn828010028n01,34.83296,134.82521,8,25.0
hn828010028n02,34.8331,134.82577,8,25.0
hn828010028n03,34.83312,134.82609,8,25.0
hn828010028n04,34.83317,134.82648,8,25.0
hn828010028g01,34.83277,134.82496,8,25.0
hn828010029,34.83327,134.82454,8,25.0
hn828010029s01,34.83316,134.82426,8,25.0
hn828010029s02,34.83301,134.82389,8,25.0
hn828010029n01,34.83372,134.82435,8,25.0
hn828010029g01,34.83346,134.82446,8,25.0
hn828010035,34.83495,134.82666,8,25.0
hn828010017,34.8303,134.82178,8,25.0
hn828010028n05,34.83317,134.82675,8,25.0
hn828010030,34.83341,134.82496,8,25.0
hn828010030n01,34.83367,134.82483,8,25.0
hn828010030n02,34.83394,134.82471,8,25.0
hn828010031,34.83362,134.82543,8,25.0
hn828010032,34.83398,134.82574,8,25.0
hn828010033,34.83439,134.82615,8,25.0
hn828010034,34.83474,134.82641,8,25.0
hn828220003,34.8169,134.81808,5,25.0
hn828220004,34.81688,134.81764,5,25.0
hn828220005,34.81689,134.81724,5,25.0
hn828220006,34.81696,134.81662,5,25.0
hn828220007,34.81701,134.81626,5,25.0
hn828220008,34.81708,134.81583,5,25.0
hn828220009,34.81715,134.81535,5,25.0
hn828220009s01,34.81695,134.81542,5,25.0
hn828220009s02,34.81664,134.81535,5,25.0
hn828220009s03,34.81643,134.8153,5,25.0
hn828220009s04,34.81611,134.81528,5,25.0
hn828220009n01,34.81738,134.81548,5,25.0
hn828220009n02,34.81787,134.81557,5,25.0
hn828220009n03,34.81806,134.81559,5,25.0
hn828220009n04,34.81831,134.81548,5,25.0
hn828220009n05,34.81862,134.81543,5,25.0
hn828220010,34.81721,134.81494,5,25.0
hn828220011,34.81725,134.81461,5,25.0
hn828220012,34.8173,134.81423,5,25.0
hn828220012s01,34.81697,134.81418,5,25.0
hn828220012s02,34.81667,134.81417,5,25.0
hn828220012s03,34.81628,134.81414,5,25.0
hn828220012s04,34.81596,134.81409,5,25.0
hn828220012s05,34.81568,134.81407,5,25.0
hn828220012s05e1,34.81557,134.81438,5,25.0
hn828220012s05e2,34.81556,134.81473,5,25.0
hn828220012s05e3,34.81554,134.81507,5,25.0
hn828220012s05e3s1,34.81538,134.81521,5,25.0
hn828220012s05e3s2,34.81496,134.81518,5,25.0
hn828220012s05e4,34.81552,134.81549,5,25.0
hn828220012s05e5,34.81549,134.81593,5,25.0
hn828220012s05w1,34.8156,134.81391,5,25.0
hn828220012s05w2,34.81562,134.81351,5,25.0
hn828220012s05w3,34.81563,134.81315,5,25.0
hn828220012s05w3s1,34.81531,134.81303,5,25.0
hn828220012s05w3s2,34.81494,134.81304,5,25.0
hn828220012s05w3s3,34.81459,134.81303,5,25.0
hn828220012s05w3s4,34.81424,134.81283,5,25.0
hn828220012s05w3s5,34.81386,134.81272,5,25.0
hn828220012s05w3s6,34.81392,134.81253,5,25.0
hn828220012s05w3s7,34.81392,134.81222,5,25.0
hn828220012s05w3s8,34.81394,134.8117,5,25.0
hn828220012s05w3s9,34.81392,134.81133,5,25.0
hn828220012s05w3n1,34.81568,134.81302,5,25.0
hn828220012s05w3n2,34.81593,134.81302,5,25.0
hn828220012s05w3g1,34.81476,134.81316,5,25.0
hn828220012s05w3g2,34.81453,134.8134,5,25.0
hn828220012s05w3g3,34.81431,134.81363,5,25.0
hn828220012n01,34.81766,134.81411,5,25.0
hn828220012n01e1,34.81751,134.81456,5,25.0
hn828220012n01w1,34.8178,134.81361,5,25.0
hn828220012n01w2,34.81783,134.81352,5,25.0
hn828220012n01w5,34.8179,134.8117,5,25.0
hn828220012n02,34.81811,134.81425,5,25.0
hn828220012n03,34.81831,134.81434,5,25.0
hn828220012n04,34.81853,134.81445,5,25.0
hn828220012n04e1,34.81863,134.81476,5,25.0
hn828220012n05,34.81878,134.81451,5,25.0
hn828220013g01,34.81736,134.81381,5,25.0
hn828220013g01s1,34.81728,134.81372,5,25.0
hn828220013g01s2,34.81678,134.81361,5,25.0
hn828220014,34.81739,134.81356,5,25.0
hn828220015,34.81745,134.81315,5,25.0
hn828220015s01,34.81735,134.81298,5,25.0
hn828220015s02,34.81712,134.81298,5,25.0
hn828220015s03,34.8168,134.81299,5,25.0
hn828220015s04,34.81655,134.813,5,25.0
hn828220015s05,34.81621,134.81301,5,25.0
hn828220016,34.81753,134.81267,5,25.0
hn828220017,34.81757,134.81236,5,25.0
hn828220018,34.81764,134.81177,5,25.0
hn828220019,34.81771,134.81139,5,25.0
hn828220020,34.81783,134.81103,5,25.0
hn828220020s01,34.81781,134.81076,5,25.0
hn828220020s02,34.81754,134.81065,5,25.0
hn828220021,34.818,134.81059,5,25.0
hn828220022,34.81817,134.81024,5,25.0
hn828220022n01,34.81828,134.81024,5,25.0
hn828220022n02,34.81847,134.81032,5,25.0
hn828220022n03,34.81875,134.81042,5,25.0
hn828220022n04,34.81902,134.81054,5,25.0
hn828220022n04e1,34.81918,134.81074,5,25.0
hn828220022n04w1,34.81925,134.81043,5,25.0
hn828220022n05,34.81939,134.81067,5,25.0
hn828220022n06,34.81971,134.81081,5,25.0
hn828220022n07,34.81995,134.8109,5,25.0
hn828220022n07w1,34.82016,134.81072,5,25.0
hn828220022n07w2,34.82025,134.81032,5,25.0
hn828220022n08,34.82028,134.81103,6,25.0
hn828220022n09,34.82067,134.81119,6,25.0
hn828220022n10,34.82102,134.81133,6,25.0
hn828220022n10w1,34.82119,134.81112,6,25.0
hn828220022n10w2,34.82134,134.81071,6,25.0
hn828220022n10w3,34.82154,134.81038,6,25.0
hn828220022n10w4,34.82141,134.81002,6,25.0
hn828220022n10w5,34.8214,134.80988,6,25.0
hn828220022n10w6,34.82146,134.80961,6,25.0
hn828220022n10w7,34.82152,134.80935,6,25.0
hn828220022n10w7w1,34.82162,134.80921,6,25.0
hn828220022n10w7w2,34.82173,134.80871,6,25.0
hn828220022n10w7w3,34.82184,134.80822,6,25.0
hn828220022n10w7w4,34.82196,134.80771,6,25.0
hn828220022n10g1,34.82132,134.81144,6,25.0
hn828220022n11,34.82164,134.81157,6,25.0
hn828220022n12,34.82178,134.81154,6,25.0
hn828220022n13,34.82204,134.81161,6,25.0
hn828220022n14,34.82246,134.81181,6,25.0
hn828220009s05,34.81577,134.81525,5,25.0
hn829650001,34.83327,134.82676,8,25.0
hn829650002,34.83326,134.82708,8,25.0
hn829650003s01,34.83314,134.82749,8,25.0
hn829650003s02,34.83294,134.8276,8,25.0
hn829650003,34.83327,134.82742,8,25.0
hn822130001g01,34.83195,134.82279,8,25.0
hn822130002,34.83256,134.82285,8,25.0
hn822130003,34.83294,134.82282,8,25.0
hn822130004,34.83334,134.82273,8,25.0
hn822130006,34.83393,134.82231,8,25.0
hn822130006n01,34.8341,134.82251,8,25.0
hn822130006n02,34.83454,134.82265,8,25.0
hn822130006n03,34.83499,134.82257,8,25.0
hn822130006n04,34.83537,134.82247,8,25.0
hn822130006n05,34.83578,134.82243,8,25.0
hn822130006n06,34.83621,134.82239,8,25.0
hn822130006n06e1,34.83626,134.82247,8,25.0
hn822130006n06e2,34.83608,134.82292,8,25.0
hn822130006n08,34.83679,134.822,8,25.0
hn822130006n09,34.83712,134.82165,8,25.0
hn822130006n10,34.83752,134.82132,8,25.0
hn822130006n11,34.83784,134.82098,8,25.0
hn822130006n12,34.83812,134.82063,8,25.0
hn822130006n13,34.83846,134.82019,8,25.0
hn822130006n14n1,34.83904,134.8197,8,25.0
hn822130006n14n2,34.83933,134.81957,8,25.0
hn822130006n14n3,34.83975,134.81944,8,25.0
hn822130006n14n4,34.84001,134.81937,8,25.0
hn822130006n14n5w1,34.84012,134.81905,8,25.0
hn822130006n14n6,34.84041,134.81909,8,25.0
hn822130006n14n7,34.84072,134.81913,8,25.0
hn822130006n14n8,34.84101,134.81884,8,25.0
hn822130006n15w2,34.83849,134.81894,8,25.0
hn822130006n15w3,34.83836,134.81853,8,25.0
hn822130006n15w4,34.83824,134.81815,8,25.0
hn822130006n15w5,34.83817,134.81789,8,25.0
hn822130011,34.83511,134.82023,8,25.0
hn822130014,34.83515,134.81904,8,25.0
hn822130016,34.83566,134.81838,8,25.0
hn822130017,34.83583,134.81804,8,25.0
hn822130018,34.83602,134.81773,8,25.0
hn822130019,34.8361,134.81714,8,25.0
hn822130020,34.8362,134.81676,8,25.0
hn822130021,34.83611,134.81624,8,25.0
hn822130022,34.83599,134.81598,8,25.0
hn822130022n01,34.83614,134.8157,8,25.0
hn822130022n04,34.83628,134.81469,8,25.0
hn822130024,34.8355,134.81594,8,25.0
hn822130005,34.83371,134.82265,8,25.0
hn822130006n06e3,34.83574,134.82312,8,25.0
hn822130006n07,34.83654,134.82221,8,25.0
hn822130007,34.83407,134.82198,8,25.0
hn822130008,34.83431,134.8215,8,25.0
hn822130009,34.83454,134.82115,8,25.0
hn822130010,34.83467,134.8208,8,25.0
hn822130010g01,34.8348,134.82047,8,25.0
hn822130010g02,34.83493,134.82015,8,25.0
hn822130010g03,34.83492,134.8198,8,25.0
hn822130012,34.8351,134.81977,8,25.0
hn822130013,34.83499,134.8195,8,25.0
hn822130006n14,34.83877,134.81989,8,25.0
hn822130006n14n5,34.84016,134.8193,8,25.0
hn822130006n15,34.83887,134.81975,8,25.0
hn822130006n14n9,34.84125,134.81841,8,25.0
hn822130006n15w1,34.83867,134.8193,8,25.0
hn822130015,34.83536,134.81857,8,25.0
hn822130022n02,34.83605,134.81532,8,25.0
hn822130022n03,34.83621,134.81497,8,25.0
hn822130023,34.83567,134.81561,8,25.0
hn822130025,34.83527,134.81638,8,25.0
hn822130026,34.83498,134.81668,8,25.0
hn825080008,34.80536,134.81757,2,25.0
hn825080009,34.80546,134.81723,2,25.0
hn825080009w01,34.80551,134.81672,2,25.0
hn825080009w01s2,34.80495,134.81601,2,25.0
hn825080009w02g1,34.80579,134.81632,2,25.0
hn825080009w03n2,34.80622,134.81631,2,25.0
hn825080009w03n3,34.8065,134.81642,2,25.0
hn825080009w04,34.80607,134.81604,2,25.0
hn825080009w05,34.8063,134.81589,2,25.0
hn825080009w06,34.80637,134.81575,2,25.0
hn825080009w06s1,34.80614,134.81561,2,25.0
hn825080009w06s2,34.80585,134.81552,2,25.0
hn825080009w06s3,34.80556,134.81539,2,25.0
hn825080009s02,34.80476,134.81734,2,25.0
hn825080009s01,34.80515,134.81728,2,25.0
hn825080009s02w1,34.80478,134.81681,2,25.0
hn825080009g01s1,34.80528,134.81694,2,25.0
hn825080009w01s1,34.80535,134.81635,2,25.0
hn825080009w02,34.80564,134.81656,2,25.0
hn825080009w03,34.8059,134.8162,2,25.0
hn825080009w03n1,34.80605,134.81644,2,25.0
hn825080009w07,34.80674,134.8157,2,25.0
hn825080061,34.82429,134.8214,8,25.0
hn825080061g01,34.82423,134.82142,8,25.0
hn825080062,34.82424,134.82107,8,25.0
hn825080063,34.82426,134.82073,7,25.0
hn825080063g01,34.8243,134.82039,7,25.0
hn825080063g02,34.82432,134.82,7,25.0
hn825080063g03,34.82436,134.81965,7,25.0
hn825080064,34.82438,134.8194,7,25.0
hn825080064s01,34.82431,134.81936,7,25.0
hn825080064s02,34.82383,134.81917,7,25.0
hn825080065,34.82443,134.81916,7,25.0
hn825080066,34.82461,134.81859,7,25.0
hn825080066n01,34.82476,134.81856,7,25.0
hn825080066n02,34.82495,134.81852,7,25.0
hn825080066n03,34.82518,134.81856,7,25.0
hn825080066n04,34.82543,134.81858,7,25.0
hn825080066g01,34.82454,134.81864,7,25.0
hn825080066g01s1,34.82434,134.81862,7,25.0
hn825080067,34.8247,134.81813,7,25.0
hn825080067n01,34.825,134.81808,7,25.0
hn825080067n02,34.82553,134.81806,7,25.0
hn825080067n03,34.82564,134.81767,7,25.0
hn825080068,34.82477,134.81756,7,25.0
hn825080069,34.82477,134.81684,7,25.0
hn825080069w01,34.8249,134.81647,7,25.0
hn825080069w02,34.82507,134.81588,7,25.0
hn825080069n01,34.82506,134.81697,7,25.0
